Station_ID,City,State,Charger_Type,Energy_Consumed_kWh,Charging_Duration_Minutes,Session_Date,Revenue,User_Type,Payment_Mode
STN_802,Bangalore,Karnataka,Fast,33.81,62.63,2025-03-16 15:16:06.060650,405.72,Member,UPI
STN_760,Chennai,Tamil Nadu,Slow,20.86,31.13,2025-12-07 15:26:06.060650,166.88,Member,Wallet
STN_195,Pune,Maharashtra,Level 2,33.33,44.84,2026-02-07 07:16:06.060650,333.3,Member,UPI
STN_807,Hyderabad,Telangana,DC Fast,62.63,99.96,2025-05-19 16:25:06.060650,939.45,Member,UPI
STN_890,Hyderabad,Telangana,Slow,16.71,25.83,2025-07-10 00:28:06.060650,133.68,Member,UPI
STN_985,Ahmedabad,Gujarat,Level 2,25.81,38.55,2026-01-10 05:24:06.060650,258.1,Member,Debit Card
STN_236,Chennai,Tamil Nadu,Slow,5.0,9.0,2026-01-15 21:35:06.060650,40.0,Member,Wallet
STN_843,Ahmedabad,Gujarat,Fast,37.63,55.44,2026-01-05 19:40:06.060650,451.56,Member,Credit Card
STN_265,Bangalore,Karnataka,Slow,16.87,24.42,2026-02-02 17:22:06.060650,134.96,Member,UPI
STN_715,Chennai,Tamil Nadu,Level 2,19.39,24.09,2026-01-22 07:51:06.060650,193.9,Member,UPI
STN_963,Pune,Maharashtra,Slow,23.43,35.12,2025-04-28 18:05:06.060650,187.44,Member,UPI
STN_159,Mumbai,Maharashtra,Level 2,19.39,33.03,2025-02-24 22:30:06.060650,193.9,Member,UPI
STN_816,Hyderabad,Telangana,Slow,23.98,41.44,2025-09-05 08:21:06.060650,191.84,Member,UPI
STN_386,Pune,Maharashtra,Fast,38.94,60.2,2026-01-10 14:27:06.060650,467.28,Member,UPI
STN_276,Ahmedabad,Gujarat,Slow,19.45,25.93,2025-05-25 02:09:06.060650,155.6,Member,UPI
STN_814,Hyderabad,Telangana,Level 2,20.9,37.02,2026-02-09 21:50:06.060650,209.0,Member,UPI
STN_754,Delhi,Delhi,DC Fast,26.74,32.37,2025-04-18 08:13:06.060650,401.1,Member,Debit Card
STN_776,Chennai,Tamil Nadu,Level 2,31.34,54.43,2025-02-24 06:14:06.060650,313.4,Member,UPI
STN_220,Pune,Maharashtra,DC Fast,38.04,67.92,2026-02-20 10:56:06.060650,570.6,Member,Wallet
STN_941,Pune,Maharashtra,Level 2,28.34,49.47,2025-12-31 02:30:06.060650,283.4,Member,Wallet
STN_590,Kolkata,West Bengal,Level 2,28.68,44.5,2025-08-13 05:11:06.060650,286.8,Member,UPI
STN_223,Bangalore,Karnataka,Level 2,25.26,34.41,2026-01-17 00:27:06.060650,252.6,Member,UPI
STN_738,Ahmedabad,Gujarat,DC Fast,48.02,68.87,2025-05-11 05:02:06.060650,720.3,Member,Wallet
STN_371,Kolkata,West Bengal,Level 2,27.86,37.42,2025-03-25 12:48:06.060650,278.6,Member,UPI
STN_416,Pune,Maharashtra,DC Fast,47.18,59.72,2025-10-04 12:03:06.060650,707.7,Member,Wallet
STN_530,Ahmedabad,Gujarat,Slow,14.05,24.28,2025-12-12 08:11:06.060650,112.4,Member,Debit Card
STN_328,Kolkata,West Bengal,Slow,10.81,15.83,2025-11-04 07:46:06.060650,86.48,Member,UPI
STN_949,Bangalore,Karnataka,Level 2,21.32,26.7,2025-03-19 14:36:06.060650,213.2,Member,UPI
STN_547,Chennai,Tamil Nadu,Level 2,22.97,41.45,2025-10-26 22:14:06.060650,229.7,Member,UPI
STN_256,Ahmedabad,Gujarat,DC Fast,59.5,82.13,2025-06-14 06:40:06.060650,892.5,Member,Credit Card
STN_634,Mumbai,Maharashtra,DC Fast,33.78,47.03,2025-11-04 00:22:06.060650,506.7,Member,UPI
STN_424,Delhi,Delhi,Level 2,34.71,63.0,2025-04-28 18:42:06.060650,347.1,Member,UPI
STN_854,Ahmedabad,Gujarat,Slow,27.97,50.52,2025-06-25 08:16:06.060650,223.76,Member,UPI
STN_155,Hyderabad,Telangana,Level 2,21.52,41.16,2025-08-24 11:31:06.060650,215.2,Member,Wallet
STN_160,Chennai,Tamil Nadu,Level 2,36.68,62.28,2025-06-25 01:34:06.060650,366.8,Member,Debit Card
STN_478,Mumbai,Maharashtra,Fast,34.16,56.62,2025-08-06 09:54:06.060650,409.92,Member,Debit Card
STN_704,Ahmedabad,Gujarat,Slow,16.66,29.61,2026-02-01 02:58:06.060650,133.28,Member,UPI
STN_896,Bangalore,Karnataka,Fast,46.61,66.47,2025-03-17 14:22:06.060650,559.32,Member,Wallet
STN_987,Mumbai,Maharashtra,Slow,19.28,25.97,2025-10-25 12:07:06.060650,154.24,Member,UPI
STN_872,Mumbai,Maharashtra,Level 2,25.62,44.86,2025-04-07 10:11:06.060650,256.2,Member,Wallet
STN_773,Kolkata,West Bengal,Slow,14.87,21.72,2026-01-16 07:52:06.060650,118.96,Member,Wallet
STN_291,Bangalore,Karnataka,Fast,30.64,39.2,2025-10-30 20:41:06.060650,367.68,Member,UPI
STN_149,Chennai,Tamil Nadu,Fast,36.11,63.6,2026-01-09 17:06:06.060650,433.32,Member,UPI
STN_434,Delhi,Delhi,DC Fast,59.51,111.01,2025-07-04 01:24:06.060650,892.65,Member,UPI
STN_151,Ahmedabad,Gujarat,Level 2,18.3,34.44,2025-07-21 04:56:06.060650,183.0,Member,UPI
STN_334,Ahmedabad,Gujarat,Fast,34.57,61.78,2025-04-27 14:11:06.060650,414.84,Member,Debit Card
STN_759,Pune,Maharashtra,DC Fast,32.03,58.27,2026-02-07 18:41:06.060650,480.45,Member,UPI
STN_736,Ahmedabad,Gujarat,Level 2,20.95,28.37,2025-03-23 16:09:06.060650,209.5,Member,UPI
STN_272,Bangalore,Karnataka,Level 2,29.24,48.89,2025-09-03 20:37:06.060650,292.4,Member,UPI
STN_561,Delhi,Delhi,Level 2,19.88,25.52,2025-07-27 10:45:06.060650,198.8,Member,UPI
STN_931,Bangalore,Karnataka,Slow,23.69,42.01,2025-10-25 10:50:06.060650,189.52,Member,Wallet
STN_821,Delhi,Delhi,Fast,28.13,37.08,2025-08-04 03:17:06.060650,337.56,Member,Debit Card
STN_428,Pune,Maharashtra,Slow,15.42,22.39,2025-09-28 20:14:06.060650,123.36,Member,UPI
STN_724,Ahmedabad,Gujarat,Fast,21.07,25.63,2026-01-07 23:21:06.060650,252.84,Member,UPI
STN_694,Kolkata,West Bengal,Fast,44.12,56.36,2025-03-09 23:32:06.060650,529.44,Member,Debit Card
STN_483,Pune,Maharashtra,Slow,22.85,29.22,2025-05-01 17:11:06.060650,182.8,Member,Wallet
STN_164,Chennai,Tamil Nadu,Fast,24.81,40.9,2025-05-27 15:41:06.060650,297.72,Member,UPI
STN_951,Ahmedabad,Gujarat,DC Fast,42.38,56.69,2025-05-06 05:12:06.060650,635.7,Member,UPI
STN_531,Chennai,Tamil Nadu,DC Fast,41.55,52.09,2025-12-05 16:27:06.060650,623.25,Member,Debit Card
STN_536,Mumbai,Maharashtra,Fast,31.58,58.89,2025-12-01 22:32:06.060650,378.96,Member,Wallet
STN_273,Ahmedabad,Gujarat,Fast,51.02,65.26,2025-04-10 20:50:06.060650,612.24,Member,UPI
STN_722,Bangalore,Karnataka,DC Fast,40.6,73.6,2025-09-03 22:55:06.060650,609.0,Member,UPI
STN_159,Ahmedabad,Gujarat,Fast,28.53,41.21,2025-09-17 07:13:06.060650,342.36,Member,UPI
STN_599,Hyderabad,Telangana,Slow,9.74,12.31,2025-10-01 06:41:06.060650,77.92,Member,UPI
STN_624,Kolkata,West Bengal,Slow,14.19,27.69,2026-02-09 10:15:06.060650,113.52,Member,Wallet
STN_646,Bangalore,Karnataka,Level 2,33.68,58.15,2025-07-10 12:28:06.060650,336.8,Member,Wallet
STN_753,Pune,Maharashtra,DC Fast,47.44,76.44,2026-01-20 01:44:06.060650,711.6,Member,UPI
STN_425,Mumbai,Maharashtra,Fast,36.97,48.96,2025-09-25 11:04:06.060650,443.64,Member,UPI
STN_289,Pune,Maharashtra,Fast,29.33,44.92,2025-08-07 20:49:06.060650,351.96,Member,UPI
STN_364,Delhi,Delhi,Fast,45.05,78.75,2025-07-19 10:31:06.060650,540.6,Member,UPI
STN_687,Bangalore,Karnataka,Fast,39.6,68.79,2025-03-09 17:53:06.060650,475.2,Member,UPI
STN_739,Kolkata,West Bengal,Fast,31.69,39.12,2026-01-24 13:58:06.060650,380.28,Member,UPI
STN_831,Kolkata,West Bengal,Slow,13.28,23.58,2025-12-14 17:11:06.060650,106.24,Member,Credit Card
STN_285,Mumbai,Maharashtra,Slow,17.74,33.45,2025-06-17 14:53:06.060650,141.92,Member,UPI
STN_596,Pune,Maharashtra,DC Fast,36.27,59.54,2025-03-13 09:08:06.060650,544.05,Member,Wallet
STN_877,Delhi,Delhi,Fast,33.65,65.19,2025-02-21 17:52:06.060650,403.8,Member,UPI
STN_631,Mumbai,Maharashtra,Slow,18.75,29.26,2025-04-05 08:16:06.060650,150.0,Member,UPI
STN_657,Hyderabad,Telangana,Level 2,20.99,39.2,2025-09-15 16:39:06.060650,209.9,Member,Wallet
STN_612,Pune,Maharashtra,Fast,17.43,30.11,2025-08-21 18:59:06.060650,209.16,Member,UPI
STN_871,Chennai,Tamil Nadu,DC Fast,49.46,84.52,2025-12-21 13:41:06.060650,741.9,Member,Debit Card
STN_992,Delhi,Delhi,Slow,14.8,19.98,2025-10-11 15:28:06.060650,118.4,Member,Wallet
STN_104,Chennai,Tamil Nadu,Slow,18.71,28.73,2025-12-15 04:50:06.060650,149.68,Member,Wallet
STN_974,Pune,Maharashtra,Fast,33.99,58.59,2025-12-30 10:55:06.060650,407.88,Member,UPI
STN_888,Hyderabad,Telangana,DC Fast,62.75,99.36,2025-10-07 11:48:06.060650,941.25,Member,UPI
STN_435,Hyderabad,Telangana,Fast,35.25,50.4,2025-08-17 08:02:06.060650,423.0,Member,UPI
STN_622,Hyderabad,Telangana,Level 2,30.76,48.43,2026-01-23 18:55:06.060650,307.6,Member,UPI
STN_561,Kolkata,West Bengal,Level 2,22.81,31.27,2025-03-10 15:24:06.060650,228.1,Member,UPI
STN_875,Delhi,Delhi,Fast,28.14,39.11,2025-10-25 16:51:06.060650,337.68,Member,Wallet
STN_338,Hyderabad,Telangana,Fast,38.93,68.28,2025-09-10 17:59:06.060650,467.16,Member,UPI
STN_468,Mumbai,Maharashtra,DC Fast,37.94,53.33,2025-05-11 05:13:06.060650,569.1,Member,UPI
STN_692,Chennai,Tamil Nadu,DC Fast,52.57,76.0,2025-11-15 13:36:06.060650,788.55,Member,UPI
STN_987,Delhi,Delhi,Fast,25.57,32.82,2025-03-13 11:19:06.060650,306.84,Member,Credit Card
STN_300,Bangalore,Karnataka,Level 2,27.11,47.26,2025-09-16 02:39:06.060650,271.1,Member,UPI
STN_393,Mumbai,Maharashtra,Fast,35.04,52.25,2025-12-27 01:07:06.060650,420.48,Member,UPI
STN_570,Bangalore,Karnataka,Level 2,34.16,52.8,2025-04-06 11:50:06.060650,341.6,Member,UPI
STN_345,Ahmedabad,Gujarat,DC Fast,49.55,89.91,2025-12-12 08:17:06.060650,743.25,Member,UPI
STN_848,Kolkata,West Bengal,Level 2,24.34,33.26,2026-02-18 06:12:06.060650,243.4,Member,UPI
STN_857,Hyderabad,Telangana,DC Fast,53.39,90.25,2025-12-06 15:46:06.060650,800.85,Member,UPI
STN_537,Pune,Maharashtra,DC Fast,22.92,36.09,2025-12-12 20:34:06.060650,343.8,Member,UPI
STN_379,Chennai,Tamil Nadu,Level 2,28.5,45.72,2025-06-30 11:51:06.060650,285.0,Member,Wallet
STN_225,Ahmedabad,Gujarat,DC Fast,51.76,97.49,2025-05-22 19:00:06.060650,776.4,Member,UPI
STN_311,Bangalore,Karnataka,DC Fast,52.97,104.09,2025-10-05 02:55:06.060650,794.55,Member,UPI
STN_741,Kolkata,West Bengal,Slow,21.59,30.51,2025-03-10 07:06:06.060650,172.72,Member,Debit Card
STN_192,Bangalore,Karnataka,Level 2,28.23,51.32,2025-04-04 13:15:06.060650,282.3,Member,UPI
STN_755,Chennai,Tamil Nadu,Level 2,23.07,44.78,2026-01-03 09:37:06.060650,230.7,Member,Wallet
STN_204,Mumbai,Maharashtra,DC Fast,46.72,61.47,2025-12-17 13:38:06.060650,700.8,Member,Credit Card
STN_182,Delhi,Delhi,Slow,15.06,24.14,2025-06-18 22:37:06.060650,120.48,Member,Debit Card
STN_683,Pune,Maharashtra,DC Fast,37.09,54.09,2025-03-17 13:18:06.060650,556.35,Member,Debit Card
STN_664,Pune,Maharashtra,Slow,16.59,22.15,2025-03-18 21:33:06.060650,132.72,Member,UPI
STN_628,Bangalore,Karnataka,Slow,17.18,25.21,2025-03-10 12:13:06.060650,137.44,Member,UPI
STN_603,Bangalore,Karnataka,DC Fast,49.02,91.76,2025-11-14 22:41:06.060650,735.3,Member,Credit Card
STN_139,Chennai,Tamil Nadu,Fast,45.68,78.06,2025-12-13 10:36:06.060650,548.16,Member,Debit Card
STN_611,Hyderabad,Telangana,Fast,42.51,83.19,2025-04-05 02:29:06.060650,510.12,Member,UPI
STN_315,Delhi,Delhi,Slow,19.6,33.91,2025-11-29 06:40:06.060650,156.8,Member,Debit Card
STN_796,Ahmedabad,Gujarat,DC Fast,56.87,97.76,2025-03-31 01:44:06.060650,853.05,Member,UPI
STN_729,Hyderabad,Telangana,DC Fast,45.41,68.24,2025-10-19 19:55:06.060650,681.15,Member,UPI
STN_923,Bangalore,Karnataka,Level 2,28.33,51.27,2025-11-10 19:20:06.060650,283.3,Member,UPI
STN_279,Kolkata,West Bengal,Level 2,23.09,41.31,2025-08-31 07:32:06.060650,230.9,Member,UPI
STN_456,Delhi,Delhi,DC Fast,45.16,80.65,2025-03-12 13:20:06.060650,677.4,Member,Wallet
STN_930,Pune,Maharashtra,DC Fast,42.69,55.15,2025-06-17 07:29:06.060650,640.35,Member,Debit Card
STN_938,Bangalore,Karnataka,Level 2,15.95,26.84,2025-12-06 15:31:06.060650,159.5,Member,Wallet
STN_667,Kolkata,West Bengal,DC Fast,30.1,56.03,2025-07-11 10:40:06.060650,451.5,Member,Wallet
STN_187,Delhi,Delhi,Level 2,17.42,21.04,2025-12-30 08:20:06.060650,174.2,Member,UPI
STN_388,Chennai,Tamil Nadu,Level 2,26.96,53.62,2025-04-10 23:53:06.060650,269.6,Member,UPI
STN_589,Delhi,Delhi,DC Fast,58.61,97.97,2025-09-05 13:41:06.060650,879.15,Member,Credit Card
STN_286,Mumbai,Maharashtra,Level 2,32.1,51.09,2025-08-18 07:21:06.060650,321.0,Member,UPI
STN_614,Pune,Maharashtra,Slow,10.28,20.29,2025-07-05 11:59:06.060650,82.24,Member,UPI
STN_165,Bangalore,Karnataka,Slow,20.83,36.81,2025-06-24 14:07:06.060650,166.64,Member,UPI
STN_637,Bangalore,Karnataka,Fast,31.13,61.33,2026-02-05 01:46:06.060650,373.56,Member,Debit Card
STN_709,Hyderabad,Telangana,Slow,13.91,23.34,2025-07-23 22:53:06.060650,111.28,Member,Debit Card
STN_618,Delhi,Delhi,DC Fast,46.41,81.18,2025-12-07 14:34:06.060650,696.15,Member,Wallet
STN_841,Kolkata,West Bengal,Level 2,21.95,36.85,2025-03-21 21:08:06.060650,219.5,Member,UPI
STN_747,Hyderabad,Telangana,Level 2,16.95,25.41,2025-05-30 18:07:06.060650,169.5,Member,UPI
STN_983,Pune,Maharashtra,Fast,27.36,53.42,2025-04-21 09:14:06.060650,328.32,Member,Debit Card
STN_954,Bangalore,Karnataka,Fast,32.4,58.33,2025-03-03 13:13:06.060650,388.8,Member,Wallet
STN_884,Kolkata,West Bengal,Slow,24.61,38.45,2025-03-04 19:49:06.060650,196.88,Member,Wallet
STN_541,Chennai,Tamil Nadu,DC Fast,28.86,52.59,2025-08-30 17:05:06.060650,432.9,Member,Wallet
STN_526,Pune,Maharashtra,Fast,25.81,51.13,2025-10-09 21:02:06.060650,309.72,Member,UPI
STN_755,Kolkata,West Bengal,DC Fast,42.53,59.27,2025-11-26 10:07:06.060650,637.95,Member,UPI
STN_452,Bangalore,Karnataka,DC Fast,37.77,55.27,2025-10-25 18:24:06.060650,566.55,Member,Wallet
STN_941,Ahmedabad,Gujarat,Level 2,27.64,42.94,2025-03-13 11:36:06.060650,276.4,Member,UPI
STN_413,Pune,Maharashtra,Slow,16.9,22.4,2025-09-08 06:36:06.060650,135.2,Member,Credit Card
STN_507,Pune,Maharashtra,Fast,24.15,39.78,2025-08-29 08:53:06.060650,289.8,Member,UPI
STN_457,Delhi,Delhi,Level 2,22.07,41.86,2026-01-02 23:27:06.060650,220.7,Member,Wallet
STN_506,Bangalore,Karnataka,Slow,18.91,25.49,2025-03-12 01:33:06.060650,151.28,Member,Wallet
STN_111,Bangalore,Karnataka,Slow,21.4,33.71,2025-05-06 19:21:06.060650,171.2,Member,UPI
STN_239,Delhi,Delhi,DC Fast,33.42,53.46,2025-12-18 02:23:06.060650,501.3,Member,UPI
STN_995,Kolkata,West Bengal,Fast,36.98,62.63,2025-02-24 12:17:06.060650,443.76,Member,UPI
STN_638,Bangalore,Karnataka,Slow,16.5,21.59,2025-08-07 00:27:06.060650,132.0,Member,Wallet
STN_626,Bangalore,Karnataka,DC Fast,56.73,93.87,2025-03-02 02:56:06.060650,850.95,Member,UPI
STN_567,Ahmedabad,Gujarat,DC Fast,40.24,51.79,2025-12-10 10:47:06.060650,603.6,Member,Wallet
STN_223,Kolkata,West Bengal,Slow,11.32,18.27,2025-10-21 13:39:06.060650,90.56,Member,UPI
STN_940,Delhi,Delhi,Fast,29.72,55.72,2025-09-14 19:54:06.060650,356.64,Member,UPI
STN_450,Bangalore,Karnataka,Fast,19.96,38.41,2025-10-05 19:45:06.060650,239.52,Member,Wallet
STN_116,Bangalore,Karnataka,DC Fast,27.03,44.9,2025-09-29 08:41:06.060650,405.45,Member,UPI
STN_906,Kolkata,West Bengal,DC Fast,28.82,48.6,2025-07-09 05:14:06.060650,432.3,Member,UPI
STN_969,Kolkata,West Bengal,Slow,20.25,33.63,2025-04-25 23:58:06.060650,162.0,Member,UPI
STN_304,Hyderabad,Telangana,Fast,37.65,61.36,2025-10-21 23:13:06.060650,451.8,Member,UPI
STN_437,Delhi,Delhi,DC Fast,50.07,78.59,2025-08-22 21:07:06.060650,751.05,Member,UPI
STN_529,Mumbai,Maharashtra,Level 2,21.55,39.2,2025-03-31 11:04:06.060650,215.5,Member,Debit Card
STN_872,Pune,Maharashtra,DC Fast,35.67,55.75,2025-09-06 16:16:06.060650,535.05,Member,Wallet
STN_841,Bangalore,Karnataka,DC Fast,67.08,108.23,2025-09-09 06:26:06.060650,1006.2,Member,Credit Card
STN_978,Ahmedabad,Gujarat,DC Fast,46.25,88.4,2025-03-26 10:56:06.060650,693.75,Member,Credit Card
STN_657,Mumbai,Maharashtra,DC Fast,34.62,61.85,2025-07-04 19:14:06.060650,519.3,Member,UPI
STN_500,Delhi,Delhi,Fast,46.81,71.36,2025-10-02 10:01:06.060650,561.72,Member,Debit Card
STN_472,Bangalore,Karnataka,DC Fast,57.99,95.02,2025-11-28 01:15:06.060650,869.85,Member,Credit Card
STN_559,Bangalore,Karnataka,Level 2,28.68,46.79,2026-02-07 05:18:06.060650,286.8,Member,Debit Card
STN_923,Kolkata,West Bengal,Fast,33.6,54.99,2025-07-29 19:03:06.060650,403.2,Member,Wallet
STN_784,Delhi,Delhi,Fast,28.53,44.78,2026-01-04 02:55:06.060650,342.36,Member,UPI
STN_596,Delhi,Delhi,Fast,31.48,55.84,2025-05-19 13:41:06.060650,377.76,Member,Debit Card
STN_972,Ahmedabad,Gujarat,DC Fast,56.35,85.44,2025-12-15 07:56:06.060650,845.25,Member,UPI
STN_509,Hyderabad,Telangana,Fast,29.4,36.95,2025-10-12 18:26:06.060650,352.8,Member,Wallet
STN_155,Bangalore,Karnataka,DC Fast,33.08,48.48,2025-06-06 08:13:06.060650,496.2,Member,Wallet
STN_850,Delhi,Delhi,Slow,20.98,30.44,2025-06-29 04:01:06.060650,167.84,Member,Wallet
STN_591,Mumbai,Maharashtra,Fast,34.59,66.48,2025-10-19 04:11:06.060650,415.08,Member,UPI
STN_257,Delhi,Delhi,Slow,14.67,23.69,2025-12-31 23:01:06.060650,117.36,Member,UPI
STN_735,Delhi,Delhi,Slow,15.08,26.21,2025-05-17 20:57:06.060650,120.64,Member,UPI
STN_427,Delhi,Delhi,Fast,19.13,33.86,2025-07-19 22:35:06.060650,229.56,Member,Debit Card
STN_324,Bangalore,Karnataka,DC Fast,39.8,64.04,2025-06-14 04:30:06.060650,597.0,Member,Wallet
STN_466,Kolkata,West Bengal,Level 2,31.17,56.85,2025-05-16 14:58:06.060650,311.7,Member,Wallet
STN_857,Hyderabad,Telangana,DC Fast,35.78,70.51,2026-02-19 02:46:06.060650,536.7,Member,Credit Card
STN_659,Chennai,Tamil Nadu,Level 2,39.51,58.0,2025-07-03 20:32:06.060650,395.1,Member,Credit Card
STN_770,Chennai,Tamil Nadu,Fast,34.75,60.55,2025-03-07 12:02:06.060650,417.0,Member,UPI
STN_645,Kolkata,West Bengal,Level 2,10.61,19.99,2026-02-14 02:53:06.060650,106.1,Member,UPI
STN_216,Mumbai,Maharashtra,DC Fast,30.92,38.34,2025-06-19 17:17:06.060650,463.8,Member,UPI
STN_175,Mumbai,Maharashtra,Level 2,5.5,8.19,2025-07-19 15:06:06.060650,55.0,Member,Wallet
STN_210,Kolkata,West Bengal,Fast,51.9,103.56,2025-07-30 12:43:06.060650,622.8,Member,Debit Card
STN_692,Chennai,Tamil Nadu,Fast,36.72,64.09,2025-10-08 06:30:06.060650,440.64,Member,UPI
STN_904,Delhi,Delhi,DC Fast,35.75,69.62,2025-09-12 17:19:06.060650,536.25,Member,UPI
STN_239,Bangalore,Karnataka,Fast,39.97,51.7,2025-06-30 23:25:06.060650,479.64,Member,UPI
STN_692,Kolkata,West Bengal,Fast,44.68,66.97,2025-05-27 15:45:06.060650,536.16,Member,Debit Card
STN_655,Kolkata,West Bengal,Fast,41.62,71.66,2025-10-16 22:22:06.060650,499.44,Member,UPI
STN_615,Hyderabad,Telangana,Fast,41.42,66.51,2025-11-19 06:47:06.060650,497.04,Member,Credit Card
STN_225,Hyderabad,Telangana,Level 2,22.37,29.29,2025-03-07 05:20:06.060650,223.7,Member,Debit Card
STN_965,Mumbai,Maharashtra,Slow,13.5,24.03,2025-03-12 22:44:06.060650,108.0,Member,UPI
STN_248,Delhi,Delhi,Fast,38.96,68.33,2025-05-13 08:06:06.060650,467.52,Member,Wallet
STN_972,Hyderabad,Telangana,Fast,28.34,44.42,2025-12-21 20:35:06.060650,340.08,Member,UPI
STN_286,Mumbai,Maharashtra,Level 2,22.57,32.86,2026-02-08 20:48:06.060650,225.7,Member,Credit Card
STN_872,Bangalore,Karnataka,Level 2,20.21,35.58,2026-02-20 00:11:06.060650,202.1,Member,UPI
STN_267,Hyderabad,Telangana,Level 2,20.84,37.0,2025-09-21 01:00:06.060650,208.4,Member,UPI
STN_910,Delhi,Delhi,DC Fast,50.77,88.08,2025-03-24 00:10:06.060650,761.55,Member,UPI
STN_741,Bangalore,Karnataka,Slow,14.26,18.91,2026-01-24 18:50:06.060650,114.08,Member,Wallet
STN_864,Hyderabad,Telangana,DC Fast,50.96,70.79,2025-06-15 15:29:06.060650,764.4,Member,Wallet
STN_497,Chennai,Tamil Nadu,Slow,24.02,43.0,2026-02-08 06:50:06.060650,192.16,Member,Wallet
STN_872,Bangalore,Karnataka,DC Fast,39.5,76.64,2025-03-06 00:09:06.060650,592.5,Member,UPI
STN_760,Bangalore,Karnataka,DC Fast,34.29,50.31,2025-11-11 03:26:06.060650,514.35,Member,Debit Card
STN_907,Kolkata,West Bengal,Fast,42.73,69.97,2025-11-03 05:22:06.060650,512.76,Member,UPI
STN_166,Chennai,Tamil Nadu,Fast,37.22,54.35,2025-10-08 21:50:06.060650,446.64,Member,UPI
STN_748,Hyderabad,Telangana,Level 2,20.36,34.74,2025-12-20 07:18:06.060650,203.6,Member,UPI
STN_511,Pune,Maharashtra,Slow,16.22,31.54,2025-12-02 02:53:06.060650,129.76,Member,Credit Card
STN_441,Pune,Maharashtra,DC Fast,48.62,78.99,2025-09-22 21:25:06.060650,729.3,Member,Debit Card
STN_590,Kolkata,West Bengal,DC Fast,29.82,54.25,2025-07-28 12:17:06.060650,447.3,Member,UPI
STN_600,Chennai,Tamil Nadu,Fast,48.22,81.24,2025-03-08 09:18:06.060650,578.64,Member,UPI
STN_316,Bangalore,Karnataka,Slow,22.37,33.59,2026-02-12 10:41:06.060650,178.96,Member,UPI
STN_131,Bangalore,Karnataka,Fast,34.91,48.04,2026-01-05 06:00:06.060650,418.92,Member,Wallet
STN_809,Hyderabad,Telangana,Slow,25.95,40.26,2025-05-17 20:42:06.060650,207.6,Member,Credit Card
STN_473,Hyderabad,Telangana,DC Fast,58.85,93.53,2025-10-05 08:10:06.060650,882.75,Member,Credit Card
STN_971,Hyderabad,Telangana,DC Fast,42.87,84.9,2025-07-28 08:57:06.060650,643.05,Member,Wallet
STN_164,Kolkata,West Bengal,Level 2,23.27,41.45,2025-10-26 13:12:06.060650,232.7,Member,UPI
STN_577,Pune,Maharashtra,Slow,16.75,30.04,2025-12-29 21:44:06.060650,134.0,Member,Credit Card
STN_187,Mumbai,Maharashtra,DC Fast,50.29,89.07,2026-01-25 00:24:06.060650,754.35,Member,Debit Card
STN_852,Delhi,Delhi,Level 2,27.67,47.09,2025-03-27 13:49:06.060650,276.7,Member,UPI
STN_626,Ahmedabad,Gujarat,Level 2,14.2,22.51,2026-01-29 16:15:06.060650,142.0,Member,UPI
STN_544,Chennai,Tamil Nadu,Slow,19.87,37.37,2025-03-26 00:05:06.060650,158.96,Member,Debit Card
STN_272,Hyderabad,Telangana,Fast,37.94,69.91,2025-08-12 17:25:06.060650,455.28,Member,UPI
STN_943,Delhi,Delhi,Level 2,10.7,19.96,2025-03-11 23:57:06.060650,107.0,Member,Credit Card
STN_146,Mumbai,Maharashtra,DC Fast,42.6,67.83,2025-07-29 16:26:06.060650,639.0,Member,UPI
STN_135,Pune,Maharashtra,Fast,35.38,46.47,2026-02-05 20:11:06.060650,424.56,Member,UPI
STN_474,Bangalore,Karnataka,Fast,21.83,38.27,2025-11-23 11:28:06.060650,261.96,Member,UPI
STN_272,Hyderabad,Telangana,Fast,25.27,49.66,2025-05-24 08:17:06.060650,303.24,Member,UPI
STN_492,Ahmedabad,Gujarat,Level 2,20.0,36.43,2026-01-20 10:32:06.060650,200.0,Member,UPI
STN_803,Kolkata,West Bengal,Level 2,28.26,52.88,2025-10-09 14:54:06.060650,282.6,Member,UPI
STN_819,Chennai,Tamil Nadu,Level 2,32.55,58.83,2025-10-09 08:50:06.060650,325.5,Member,Wallet
STN_236,Mumbai,Maharashtra,Level 2,27.84,37.68,2025-08-09 06:01:06.060650,278.4,Member,UPI
STN_809,Mumbai,Maharashtra,Fast,35.81,70.0,2025-12-29 20:27:06.060650,429.72,Member,UPI
STN_183,Bangalore,Karnataka,DC Fast,51.97,67.47,2025-09-07 01:28:06.060650,779.55,Member,UPI
STN_815,Chennai,Tamil Nadu,Fast,15.65,25.54,2026-02-22 01:43:06.060650,187.8,Member,Wallet
STN_607,Kolkata,West Bengal,Level 2,31.98,43.91,2025-10-13 02:25:06.060650,319.8,Member,Wallet
STN_452,Hyderabad,Telangana,Level 2,24.12,38.7,2025-12-19 21:03:06.060650,241.2,Member,Debit Card
STN_463,Delhi,Delhi,DC Fast,55.17,73.99,2025-09-04 22:10:06.060650,827.55,Member,Wallet
STN_916,Chennai,Tamil Nadu,DC Fast,51.27,91.12,2025-10-23 18:20:06.060650,769.05,Member,UPI
